DATETIME,ND_TARGET,SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND_PREV,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,month,day_of_week,month_sin,month_cos,day_of_week_sin,day_of_week_cos,settlement_period_sin,settlement_period_cos,temp_london,temp_bath,temp_liverpool,temp_min_london,temp_min_bath,temp_min_liverpool,temp_max_london,temp_max_bath,temp_max_liverpool,humidity_london,humidity_bath,humidity_liverpool
2023-05-16 05:00:00,20534,2023-05-16,11,17725,22186,16163,1718,6545,1,14284,0,1027,-316,-147,-1053,-399,0,-1019,801,186,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.4338837391175562,-0.90096886790242,281.08,278.34,282.15,277.72,276.35,280.1,282.11,280.5,282.92,86,84,80
2023-05-16 06:00:00,24237,2023-05-16,13,20534,23936,18691,1791,6545,468,14284,0,608,63,32,-1053,-332,0,-909,1250,256,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.7818314824680289,0.6234898018587346,282.22,280.82,283.25,279.96,277.03,281.85,282.74,282.67,284.29,84,80,77
2023-05-16 07:00:00,25087,2023-05-16,15,24237,27215,21946,1907,6545,1681,14284,0,10,1421,397,-1044,-364,-139,-921,1296,216,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.7818314824680284,0.6234898018587354,283.85,283.02,284.23,281.61,280.36,282.96,284.9,284.47,285.05,78,72,76
2023-05-16 08:00:00,24845,2023-05-16,17,25087,26757,22660,2041,6545,3434,14284,0,7,799,256,-171,-438,-357,-197,1296,52,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.43388373911755707,-0.9009688679024196,285.54,284.8,284.81,284.93,283.7,283.62,286.56,286.01,286.05,69,66,72
2023-05-16 09:00:00,23473,2023-05-16,19,24845,26536,22538,2138,6545,5190,14284,0,7,621,278,-208,-451,-525,205,1296,88,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.9749279121818235,-0.22252093395631506,287.29,286.01,285.4,286.11,285.29,284.59,288.29,287.12,287.07,61,62,72
2023-05-16 10:00:00,22830,2023-05-16,21,23473,25128,21233,2140,6545,6388,14284,0,7,234,61,-170,-451,-527,87,997,153,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-7.347880794884119e-16,1.0,287.86,286.48,285.96,287.11,285.84,284.73,289.96,287.25,287.4,56,61,69
2023-05-16 11:00:00,22907,2023-05-16,23,22830,24582,20589,2110,6545,7391,14284,0,3,368,115,-135,-451,-527,-136,1262,185,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.9749279121818238,-0.22252093395631362,289.0,287.53,286.23,288.71,286.61,285.7,290.47,288.36,287.88,52,59,69
2023-05-16 12:00:00,22957,2023-05-16,25,22907,24533,20607,2053,6545,7955,14284,0,7,632,8,-105,-451,-527,-36,1205,136,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.43388373911755734,-0.9009688679024195,289.4,288.5,286.94,289.09,287.51,285.49,291.04,289.47,288.99,48,57,68
2023-05-16 13:00:00,22336,2023-05-16,27,22957,24442,20747,2046,6545,7577,14284,0,7,985,411,172,-451,-527,189,1261,282,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.7818314824680304,0.6234898018587328,290.5,289.11,287.5,290.2,288.55,286.87,291.58,289.47,288.99,46,56,65
2023-05-16 14:00:00,22180,2023-05-16,29,22336,23976,20263,2064,6545,7447,14284,0,8,1675,453,-111,-451,-527,-43,867,461,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.7818314824680291,0.6234898018587344,290.88,289.91,287.72,290.11,289.18,286.87,292.15,290.5,288.57,46,56,64
2023-05-16 15:00:00,23838,2023-05-16,31,22180,23902,20215,1998,6545,6786,14284,0,4,1810,667,-104,-451,-527,-136,940,763,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.4338837391175591,-0.9009688679024187,290.09,289.89,288.02,289.66,289.34,286.87,291.04,290.04,289.29,49,55,62
2023-05-16 16:00:00,26027,2023-05-16,33,23838,25467,21682,1933,6545,5222,14284,0,5,1993,974,-146,-451,-527,9,859,920,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.9749279121818234,-0.22252093395631553,289.44,289.53,287.57,289.11,288.79,286.25,290.47,290.37,289.85,53,55,67
2023-05-16 17:00:00,27729,2023-05-16,35,26027,27687,23721,1892,6545,3740,14284,0,4,2004,992,-105,-451,-527,-73,1250,993,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-1.2246467991473533e-15,1.0,289.5,289.2,287.6,289.09,288.84,286.6,290.55,289.58,288.74,54,65,66
2023-05-16 18:00:00,28881,2023-05-16,37,27729,29229,25471,1807,6545,2507,14284,0,4,1978,937,-158,-451,-387,267,1296,997,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.974927912181824,-0.22252093395631314,289.53,288.98,286.86,288.82,287.91,286.05,290.2,289.47,288.18,54,65,68
2023-05-16 19:00:00,28605,2023-05-16,39,28881,30118,26726,1564,6545,1219,14284,0,7,2000,989,130,-451,-279,639,1296,997,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.4338837391175569,-0.9009688679024197,288.51,287.83,286.06,287.7,287.04,285.49,288.86,288.28,287.07,58,72,69
2023-05-16 20:00:00,27565,2023-05-16,41,28605,29923,26403,1291,6545,220,14284,0,4,2000,992,895,-451,-363,813,1296,710,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.7818314824680307,0.6234898018587325,287.13,286.88,285.46,285.22,285.92,284.12,288.11,287.04,286.15,65,67,71
2023-05-16 21:00:00,25753,2023-05-16,43,27565,28832,25366,1168,6545,0,14284,0,4,2000,992,1038,-451,-312,929,1296,979,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.7818314824680289,0.6234898018587347,285.84,285.86,284.61,283.84,285.14,283.27,287.11,287.04,285.59,69,73,77
2023-05-16 22:00:00,23021,2023-05-16,45,25753,27201,23578,1145,6545,0,14284,0,8,1998,787,943,-451,-489,758,1296,751,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.43388373911755956,-0.9009688679024185,284.81,283.9,284.34,281.61,283.58,281.9,286.11,285.04,285.14,75,83,79
2023-05-16 23:00:00,20825,2023-05-16,47,23021,24580,21109,1165,6545,0,14284,0,81,2001,928,1036,-451,-527,700,1296,982,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.9749279121818233,-0.222520933956316,284.41,282.5,284.1,280.5,281.8,281.22,285.11,282.8,284.59,77,79,82
2023-05-17 00:00:00,20106,2023-05-17,1,20825,23075,19129,1151,6545,0,14284,0,781,1774,768,1041,-442,-527,713,1295,906,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7818314824680298,0.6234898018587336,284.28,281.09,283.89,279.95,280.14,281.21,285.11,281.69,284.59,79,82,83
2023-05-17 01:00:00,19774,2023-05-17,3,20106,22363,18511,1144,6545,0,14284,0,902,1723,834,932,-391,-464,685,1296,900,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.43388373911755823,-0.900968867902419,283.67,280.9,283.81,280.47,279.58,281.21,285.11,283.79,284.19,80,84,84
2023-05-17 02:00:00,18964,2023-05-17,5,19774,22093,18271,1189,6545,0,14284,0,901,1633,742,683,-391,-527,653,1296,900,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.9749279121818236,-0.2225209339563146,283.06,280.7,283.96,279.92,278.7,280.84,284.11,283.23,284.59,82,83,85
2023-05-17 03:00:00,18729,2023-05-17,7,18964,21139,17471,1235,6545,0,14284,0,878,1841,767,239,-391,-406,454,1296,900,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,282.52,280.16,283.44,278.84,277.58,281.29,284.11,282.25,284.59,84,86,85
2023-05-17 04:00:00,19162,2023-05-17,9,18729,21156,17239,1259,6545,0,14284,0,880,1376,413,-271,-391,-385,93,1295,756,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.9749279121818237,-0.2225209339563141,282.28,279.74,283.11,278.28,277.03,280.84,283.11,282.04,284.03,85,87,85
2023-05-17 05:00:00,21825,2023-05-17,11,19162,21529,17647,1272,6545,4,14284,0,355,1472,506,-397,-452,-281,-382,1296,439,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.4338837391175562,-0.90096886790242,282.24,280.07,283.81,278.28,278.02,280.74,283.11,281.68,284.59,86,88,85
2023-05-17 06:00:00,25732,2023-05-17,13,21825,23213,20141,1333,6545,618,14284,0,9,1332,538,426,-303,-26,-550,1295,579,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.7818314824680289,0.6234898018587346,283.33,281.96,284.51,281.07,278.7,282.4,284.11,283.28,284.99,84,86,83
2023-05-17 07:00:00,25968,2023-05-17,15,25732,26800,23664,1451,6545,1923,14284,0,11,1929,943,719,-417,-140,449,1296,928,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7818314824680284,0.6234898018587354,285.0,284.15,285.37,282.72,282.11,284.17,286.01,285.31,286.29,79,81,81
2023-05-17 08:00:00,25121,2023-05-17,17,25968,27350,23779,1633,6545,3605,14284,0,7,1999,977,1040,-431,-444,979,1296,949,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.43388373911755707,-0.9009688679024196,286.6,286.17,285.86,286.07,285.21,284.87,287.44,287.25,287.82,73,75,79
2023-05-17 09:00:00,23827,2023-05-17,19,25121,26607,22894,1829,6545,5432,14284,0,7,2000,987,1042,-452,-527,928,1296,972,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.9749279121818235,-0.22252093395631506,288.37,287.11,286.55,287.11,286.4,285.14,289.11,287.8,289.07,68,72,77
2023-05-17 10:00:00,24144,2023-05-17,21,23827,25311,21636,1922,6545,6876,14284,0,5,1884,981,992,-452,-527,979,1296,996,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-7.347880794884119e-16,1.0,290.04,288.13,287.25,288.82,287.36,285.7,290.61,288.92,289.63,60,69,75
2023-05-17 11:00:00,24258,2023-05-17,23,24144,25628,21683,1965,6545,7466,14284,0,5,1994,992,1039,-452,-527,998,1296,998,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.9749279121818238,-0.22252093395631362,290.12,289.15,287.66,289.97,288.06,286.25,290.61,290.03,289.63,56,62,71
2023-05-17 12:00:00,23535,2023-05-17,25,24258,25741,21740,2048,6545,7645,14284,0,5,2000,992,1041,-451,-527,999,1295,998,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.43388373911755734,-0.9009688679024195,290.02,290.3,288.52,289.11,289.03,286.81,291.57,291.14,291.16,56,59,66
2023-05-17 13:00:00,23089,2023-05-17,27,23535,25018,21067,2083,6545,7935,14284,0,5,2000,992,1041,-451,-527,999,1296,998,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.7818314824680304,0.6234898018587328,290.91,290.54,289.65,290.11,290.02,287.92,292.72,291.04,291.51,55,56,55
2023-05-17 14:00:00,23262,2023-05-17,29,23089,24572,20619,2021,6545,7285,14284,0,5,2000,992,1006,-452,-526,999,1296,998,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7818314824680291,0.6234898018587344,291.02,290.75,290.02,290.37,290.29,288.87,291.59,291.0,291.43,53,56,53
2023-05-17 15:00:00,25078,2023-05-17,31,23262,24746,20692,1903,6545,6060,14284,0,5,2000,992,788,-452,-527,884,1296,998,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4338837391175591,-0.9009688679024187,290.89,290.32,289.97,289.11,289.85,288.48,291.63,291.04,291.51,58,59,56
2023-05-17 16:00:00,27593,2023-05-17,33,25078,26561,22215,1764,6545,5182,14284,0,4,2000,992,420,-452,-527,979,1296,998,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.9749279121818234,-0.22252093395631553,289.35,290.77,289.78,288.11,290.14,288.94,291.62,291.14,290.74,65,58,52
2023-05-17 17:00:00,29052,2023-05-17,35,27593,29076,24547,1604,6545,3697,14284,0,4,1976,992,105,-452,-527,554,1296,998,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.2246467991473533e-15,1.0,288.72,289.88,289.03,288.11,289.04,288.48,290.51,290.14,290.18,70,59,52
2023-05-17 18:00:00,29975,2023-05-17,37,29052,30512,25917,1422,6545,2366,14284,0,4,1849,805,284,-452,-504,396,1296,998,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.974927912181824,-0.22252093395631314,287.84,288.86,288.45,287.11,288.04,287.5,289.96,289.39,289.63,74,65,57
2023-05-17 19:00:00,29407,2023-05-17,39,29975,31138,26873,1180,6545,1238,14284,0,4,1992,898,445,-442,-217,723,1296,987,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.4338837391175569,-0.9009688679024197,286.99,287.9,287.62,286.48,286.91,286.81,287.28,288.35,288.74,76,68,63
2023-05-17 20:00:00,29364,2023-05-17,41,29407,30605,26217,932,6545,203,14284,0,4,2000,949,644,-451,-243,565,1296,987,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.7818314824680307,0.6234898018587325,285.98,286.08,286.38,285.75,285.24,285.79,286.17,287.67,287.62,77,76,70
2023-05-17 21:00:00,27117,2023-05-17,43,29364,30453,26229,767,6545,0,14284,0,4,1992,901,692,-451,-134,442,1296,998,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7818314824680289,0.6234898018587347,285.42,285.22,286.32,285.11,284.58,285.23,286.62,285.5,287.07,79,82,71
2023-05-17 22:00:00,24032,2023-05-17,45,27117,28337,24033,647,6545,0,14284,0,4,1528,674,481,-410,-306,217,1296,907,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.43388373911755956,-0.9009688679024185,285.04,285.0,286.39,284.66,284.03,284.73,286.07,286.01,287.26,80,84,71
2023-05-17 23:00:00,22090,2023-05-17,47,24032,25449,21157,548,6545,0,14284,0,4,1625,743,332,-452,-461,533,1296,831,5,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.9749279121818233,-0.222520933956316,284.7,285.03,286.13,284.11,283.47,284.73,285.47,286.14,286.7,79,86,73
2023-05-18 00:00:00,21457,2023-05-18,1,22090,23301,19323,474,6538,0,14284,0,4,1803,428,444,-452,-255,127,1296,616,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.7818314824680298,0.6234898018587336,284.53,284.68,285.65,283.28,282.91,284.12,285.45,286.01,286.6,78,87,75
2023-05-18 01:00:00,21274,2023-05-18,3,21457,22794,18751,433,6538,0,14284,0,4,1990,956,451,-451,-382,444,1295,586,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,284.0,284.41,285.31,282.83,282.58,283.38,284.41,285.58,285.7,78,88,76
2023-05-18 02:00:00,20659,2023-05-18,5,21274,22732,18614,402,6538,0,14284,0,60,2002,992,303,-451,-447,398,1296,710,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.9749279121818236,-0.2225209339563146,283.79,284.16,284.93,282.83,282.03,283.06,284.41,285.58,285.7,80,89,78
2023-05-18 03:00:00,20433,2023-05-18,7,20659,22069,17997,384,6538,0,14284,0,62,2002,992,105,-451,-397,258,1295,712,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,283.41,284.0,285.01,282.73,282.03,282.96,283.86,285.45,285.7,82,90,76
2023-05-18 04:00:00,20669,2023-05-18,9,20433,21810,17778,387,6538,0,14284,0,6,1508,645,-119,-452,-300,102,1296,635,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.9749279121818237,-0.2225209339563141,282.83,283.73,284.67,281.58,281.47,282.96,283.3,285.45,285.59,85,91,77
2023-05-18 05:00:00,23568,2023-05-18,11,20669,22284,18008,385,6538,6,14284,0,4,519,221,-203,-452,-240,-216,1296,316,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4338837391175562,-0.90096886790242,282.68,283.61,284.49,280.5,281.47,282.16,283.86,284.95,285.59,86,92,78
2023-05-18 06:00:00,27014,2023-05-18,13,23568,24708,20693,371,6538,611,14284,0,4,1349,566,92,-409,-36,-191,1296,713,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.7818314824680289,0.6234898018587346,284.68,284.49,284.84,281.61,283.47,283.44,285.75,286.04,285.96,82,91,78
2023-05-18 07:00:00,27454,2023-05-18,15,27014,28274,23935,358,6538,1854,14284,0,5,1850,748,786,-422,-333,502,1295,891,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.7818314824680284,0.6234898018587354,285.93,286.59,286.74,283.84,284.81,285.1,287.14,287.36,288.27,73,87,71
2023-05-18 08:00:00,27097,2023-05-18,17,27454,28940,24701,360,6538,3454,14284,0,5,1995,978,1026,-451,-530,980,1295,993,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.43388373911755707,-0.9009688679024196,287.71,288.47,287.84,286.72,286.91,286.94,289.34,289.26,289.94,64,77,67
2023-05-18 09:00:00,26069,2023-05-18,19,27097,28584,24319,387,6538,4903,14284,0,4,2001,992,1041,-452,-531,999,1295,998,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.9749279121818235,-0.22252093395631506,288.59,290.22,288.51,287.15,288.55,287.36,290.51,291.13,290.49,62,67,68
2023-05-18 10:00:00,25418,2023-05-18,21,26069,27555,23359,455,6538,5735,14284,0,4,2002,992,1041,-452,-530,999,1296,998,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-7.347880794884119e-16,1.0,289.23,290.74,289.29,288.26,289.34,286.81,290.46,291.13,291.43,60,64,65
2023-05-18 11:00:00,25427,2023-05-18,23,25418,26882,22829,562,6538,6769,14284,0,4,2001,992,1042,-430,-530,999,1295,999,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.9749279121818238,-0.22252093395631362,290.48,291.11,289.81,289.64,290.21,287.36,291.72,291.4,292.45,58,65,63
2023-05-18 12:00:00,25111,2023-05-18,25,25427,26871,22900,688,6538,6515,14284,0,4,2001,992,1041,-411,-529,999,1296,999,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.43388373911755734,-0.9009688679024195,290.47,291.46,289.79,289.11,290.57,287.36,292.67,293.14,292.32,58,65,63
2023-05-18 13:00:00,24542,2023-05-18,27,25111,26365,22770,819,6538,5561,14284,0,4,2001,992,1041,-375,-375,999,1296,998,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.7818314824680304,0.6234898018587328,291.23,291.53,289.41,290.37,291.01,287.36,292.28,292.04,291.85,57,63,61
2023-05-18 14:00:00,24773,2023-05-18,29,24542,25935,22308,939,6538,5461,14284,0,5,2001,992,1041,-452,-436,999,1296,999,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.7818314824680291,0.6234898018587344,291.33,292.64,289.12,290.75,291.01,287.36,292.99,292.79,291.16,56,51,64
2023-05-18 15:00:00,25862,2023-05-18,31,24773,26257,22575,1034,6538,5641,14284,0,5,2001,992,1041,-452,-527,999,1296,998,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.4338837391175591,-0.9009688679024187,291.71,292.55,288.96,291.11,291.61,287.87,292.19,292.79,290.74,56,46,65
2023-05-18 16:00:00,27472,2023-05-18,33,25862,27163,23732,1101,6538,4211,14284,0,5,1972,992,1041,-452,-344,1018,1296,999,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.9749279121818234,-0.22252093395631553,291.57,291.68,288.72,290.93,291.04,287.36,292.44,292.08,291.21,57,43,64
2023-05-18 17:00:00,28850,2023-05-18,35,27472,28555,25340,1101,6538,2961,14284,0,5,1939,947,369,-452,-126,646,1296,998,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-1.2246467991473533e-15,1.0,290.61,291.12,288.37,290.37,289.1,286.87,291.57,291.63,290.4,58,55,67
2023-05-18 18:00:00,29516,2023-05-18,37,28850,29849,26705,1006,6538,1890,14284,0,5,1751,944,256,-452,-42,290,1296,998,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.974927912181824,-0.22252093395631314,289.81,289.12,287.69,289.11,288.04,286.87,292.14,289.39,288.74,61,67,66
2023-05-18 19:00:00,28575,2023-05-18,39,29516,30612,27335,885,6538,906,14284,0,5,1983,990,-244,-313,0,-34,1296,998,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4338837391175569,-0.9009688679024197,288.27,287.79,287.24,287.11,286.88,286.25,289.35,288.28,288.38,65,72,67
2023-05-18 20:00:00,28758,2023-05-18,41,28575,29938,26354,798,6538,140,14284,0,5,1484,877,-499,-359,0,110,1296,906,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.7818314824680307,0.6234898018587325,286.94,286.17,286.25,286.11,285.04,285.7,287.68,286.61,287.82,67,77,71
2023-05-18 21:00:00,26361,2023-05-18,43,28758,29723,26406,763,6538,0,14284,0,5,1292,749,-227,-222,-11,171,1296,899,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.7818314824680289,0.6234898018587347,285.77,285.88,285.73,285.11,284.81,284.68,286.57,287.12,287.07,69,79,71
2023-05-18 22:00:00,23164,2023-05-18,45,26361,27631,24180,767,6538,0,14284,0,5,767,458,-446,-100,-20,-199,1296,619,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.43388373911755956,-0.9009688679024185,284.96,285.66,284.95,283.95,284.58,283.57,286.58,286.14,285.96,73,82,74
2023-05-18 23:00:00,20987,2023-05-18,47,23164,24439,21189,772,6538,0,14284,0,4,1386,463,-551,-141,0,-79,1296,459,5,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.9749279121818233,-0.222520933956316,284.5,285.27,284.59,283.39,284.03,283.01,286.03,286.14,285.59,76,84,74
2023-05-19 00:00:00,20071,2023-05-19,1,20987,22749,19348,730,6538,0,14284,0,4,1239,249,-950,-168,0,-140,1289,311,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.7818314824680298,0.6234898018587336,284.2,285.28,284.48,282.83,283.58,282.16,285.47,286.14,285.59,77,86,77
2023-05-19 01:00:00,19756,2023-05-19,3,20071,22057,18655,682,6538,0,14284,0,4,940,577,-927,-377,-20,-158,924,639,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.43388373911755823,-0.900968867902419,283.78,285.1,284.03,282.28,283.58,282.16,284.9,285.58,284.99,79,87,81
2023-05-19 02:00:00,19178,2023-05-19,5,19756,21767,18292,661,6538,0,14284,0,4,1356,873,-927,-322,0,-258,480,845,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.9749279121818236,-0.2225209339563146,283.47,284.84,283.36,282.17,283.55,281.34,284.34,285.57,284.03,81,85,85
2023-05-19 03:00:00,19012,2023-05-19,7,19178,21263,17611,636,6538,0,14284,0,4,1678,890,-1052,-352,0,-177,293,990,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,282.94,284.32,283.89,281.72,282.99,281.05,284.34,285.03,285.04,83,85,81
2023-05-19 04:00:00,19539,2023-05-19,9,19012,21176,17477,591,6538,0,14284,0,4,1531,847,-1052,-427,0,-181,228,999,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.9749279121818237,-0.2225209339563141,282.58,283.65,283.98,281.17,281.91,281.05,284.34,284.73,285.04,85,87,83
2023-05-19 05:00:00,22374,2023-05-19,11,19539,22062,17881,537,6538,6,14284,0,4,1578,774,-875,-398,0,-746,428,907,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4338837391175562,-0.90096886790242,282.92,283.56,284.38,281.72,282.58,281.77,283.81,284.47,285.14,85,88,85
2023-05-19 06:00:00,22374,2023-05-19,13,22374,23297,20429,494,6538,502,14284,0,5,1937,954,-3,-302,-113,95,854,993,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.7818314824680289,0.6234898018587346,283.48,284.42,284.38,282.28,282.46,282.87,284.35,285.31,285.59,83,86,89
2023-05-19 06:00:00,26383,2023-05-19,13,22374,23297,20429,494,6538,502,14284,0,5,1937,954,-3,-302,-113,95,854,993,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.7818314824680289,0.6234898018587346,283.48,284.42,284.38,282.28,282.46,282.87,284.35,285.31,285.59,83,86,89
2023-05-19 07:00:00,27378,2023-05-19,15,26383,27303,24022,469,6538,1487,14284,0,5,1999,991,794,-296,-119,952,1255,999,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.7818314824680284,0.6234898018587354,285.08,285.9,284.73,284.09,284.25,283.01,287.23,287.67,285.94,76,82,95
2023-05-19 08:00:00,27378,2023-05-19,17,27378,28379,24776,483,6538,2856,14284,0,5,2000,992,1039,-411,-85,999,1296,998,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.43388373911755707,-0.9009688679024196,286.13,287.92,285.36,284.82,286.95,284.55,288.34,288.92,287.07,73,74,93
2023-05-19 08:00:00,26766,2023-05-19,17,27378,28379,24776,483,6538,2856,14284,0,5,2000,992,1039,-411,-85,999,1296,998,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.43388373911755707,-0.9009688679024196,286.13,287.92,285.36,284.82,286.95,284.55,288.34,288.92,287.07,73,74,93
2023-05-19 09:00:00,25353,2023-05-19,19,26766,27761,24216,535,6538,4613,14284,0,4,2000,992,1041,-452,-39,999,1296,998,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.9749279121818235,-0.22252093395631506,286.59,289.24,286.22,285.11,288.58,285.49,289.36,289.81,287.82,70,69,90
2023-05-19 10:00:00,24103,2023-05-19,21,25353,26556,22856,609,6538,6232,14284,0,4,2000,992,1041,-452,-247,999,1296,998,5,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-7.347880794884119e-16,1.0,286.03,290.35,287.67,285.48,288.55,286.25,288.85,291.48,290.04,72,65,78
